date,region,channel,category,revenue,cost,profit,units_sold,satisfaction_score,segment
2025-03-22,South,Online,Home,53621,36462.28,17158.72,421,4.1,Enterprise
2025-03-23,East,Retail,Fashion,53622,36462.96,17159.04,422,4.2,SMB
2025-03-24,West,Wholesale,Office,53623,36463.64,17159.36,423,4.3,Consumer
2025-03-25,North,Online,Electronics,53624,36464.32,17159.68,424,4.4,Enterprise
2025-03-26,South,Retail,Home,53625,36465.0,17160.0,425,4.5,SMB
2025-03-27,East,Wholesale,Fashion,53626,36465.68,17160.32,426,4.6,Consumer
2025-03-28,West,Online,Office,53627,36466.36,17160.64,427,4.7,Enterprise
2025-03-01,North,Retail,Electronics,53628,36467.04,17160.96,428,4.8,SMB
2025-03-02,South,Wholesale,Home,53629,36467.72,17161.28,429,4.9,Consumer
2025-03-03,East,Online,Fashion,53630,36468.4,17161.6,430,3.5,Enterprise
2025-03-04,West,Retail,Office,53631,36469.08,17161.92,431,3.6,SMB
2025-03-05,North,Wholesale,Electronics,53632,36469.76,17162.24,432,3.7,Consumer
2025-03-06,South,Online,Home,53633,36470.44,17162.56,433,3.8,Enterprise
2025-03-07,East,Retail,Fashion,53634,36471.12,17162.88,434,3.9,SMB
2025-03-08,West,Wholesale,Office,53635,36471.8,17163.2,435,4.0,Consumer
2025-03-09,North,Online,Electronics,53636,36472.48,17163.52,436,4.1,Enterprise
2025-03-10,South,Retail,Home,53637,36473.16,17163.84,437,4.2,SMB
2025-03-11,East,Wholesale,Fashion,53638,36473.84,17164.16,438,4.3,Consumer
2025-03-12,West,Online,Office,53639,36474.52,17164.48,439,4.4,Enterprise
2025-03-13,North,Retail,Electronics,53640,36475.2,17164.8,440,4.5,SMB
2025-03-14,South,Wholesale,Home,53641,36475.88,17165.12,441,4.6,Consumer
2025-03-15,East,Online,Fashion,53642,36476.56,17165.44,442,4.7,Enterprise
2025-03-16,West,Retail,Office,53643,36477.24,17165.76,443,4.8,SMB
2025-03-17,North,Wholesale,Electronics,53644,36477.92,17166.08,444,4.9,Consumer
2025-03-18,South,Online,Home,53645,36478.6,17166.4,445,3.5,Enterprise
2025-03-19,East,Retail,Fashion,53646,36479.28,17166.72,446,3.6,SMB
2025-03-20,West,Wholesale,Office,53647,36479.96,17167.04,447,3.7,Consumer
2025-03-21,North,Online,Electronics,53648,36480.64,17167.36,448,3.8,Enterprise
2025-03-22,South,Retail,Home,53649,36481.32,17167.68,449,3.9,SMB
2025-03-23,East,Wholesale,Fashion,53650,36482.0,17168.0,450,4.0,Consumer
2025-03-24,West,Online,Office,53651,36482.68,17168.32,451,4.1,Enterprise
2025-03-25,North,Retail,Electronics,53652,36483.36,17168.64,452,4.2,SMB
2025-03-26,South,Wholesale,Home,53653,36484.04,17168.96,453,4.3,Consumer
2025-03-27,East,Online,Fashion,53654,36484.72,17169.28,454,4.4,Enterprise
2025-03-28,West,Retail,Office,53655,36485.4,17169.6,455,4.5,SMB
2025-03-01,North,Wholesale,Electronics,53656,36486.08,17169.92,456,4.6,Consumer
2025-03-02,South,Online,Home,53657,36486.76,17170.24,457,4.7,Enterprise
2025-03-03,East,Retail,Fashion,53658,36487.44,17170.56,458,4.8,SMB
2025-03-04,West,Wholesale,Office,53659,36488.12,17170.88,459,4.9,Consumer
2025-03-05,North,Online,Electronics,53660,36488.8,17171.2,460,3.5,Enterprise
2025-03-06,South,Retail,Home,53661,36489.48,17171.52,461,3.6,SMB
2025-03-07,East,Wholesale,Fashion,53662,36490.16,17171.84,462,3.7,Consumer
2025-03-08,West,Online,Office,53663,36490.84,17172.16,463,3.8,Enterprise
2025-03-09,North,Retail,Electronics,53664,36491.52,17172.48,464,3.9,SMB
2025-03-10,South,Wholesale,Home,53665,36492.2,17172.8,465,4.0,Consumer
2025-03-11,East,Online,Fashion,53666,36492.88,17173.12,466,4.1,Enterprise
2025-03-12,West,Retail,Office,53667,36493.56,17173.44,467,4.2,SMB
2025-03-13,North,Wholesale,Electronics,53668,36494.24,17173.76,468,4.3,Consumer
2025-03-14,South,Online,Home,53669,36494.92,17174.08,469,4.4,Enterprise
2025-03-15,East,Retail,Fashion,53670,36495.6,17174.4,470,4.5,SMB
2025-03-16,West,Wholesale,Office,53671,36496.28,17174.72,471,4.6,Consumer
2025-03-17,North,Online,Electronics,53672,36496.96,17175.04,472,4.7,Enterprise
2025-03-18,South,Retail,Home,53673,36497.64,17175.36,473,4.8,SMB
2025-03-19,East,Wholesale,Fashion,53674,36498.32,17175.68,474,4.9,Consumer
2025-03-20,West,Online,Office,53675,36499.0,17176.0,475,3.5,Enterprise
2025-03-21,North,Retail,Electronics,53676,36499.68,17176.32,476,3.6,SMB
2025-03-22,South,Wholesale,Home,53677,36500.36,17176.64,477,3.7,Consumer
2025-03-23,East,Online,Fashion,53678,36501.04,17176.96,478,3.8,Enterprise
2025-03-24,West,Retail,Office,53679,36501.72,17177.28,479,3.9,SMB
2025-03-25,North,Wholesale,Electronics,53680,36502.4,17177.6,480,4.0,Consumer
2025-03-26,South,Online,Home,53681,36503.08,17177.92,481,4.1,Enterprise
2025-03-27,East,Retail,Fashion,53682,36503.76,17178.24,482,4.2,SMB
2025-03-28,West,Wholesale,Office,53683,36504.44,17178.56,483,4.3,Consumer
2025-03-01,North,Online,Electronics,53684,36505.12,17178.88,484,4.4,Enterprise
2025-03-02,South,Retail,Home,53685,36505.8,17179.2,485,4.5,SMB
2025-03-03,East,Wholesale,Fashion,53686,36506.48,17179.52,486,4.6,Consumer
2025-03-04,West,Online,Office,53687,36507.16,17179.84,487,4.7,Enterprise
2025-03-05,North,Retail,Electronics,53688,36507.84,17180.16,488,4.8,SMB
2025-03-06,South,Wholesale,Home,53689,36508.52,17180.48,489,4.9,Consumer
2025-03-07,East,Online,Fashion,53690,36509.2,17180.8,490,3.5,Enterprise
2025-03-08,West,Retail,Office,53691,36509.88,17181.12,491,3.6,SMB
2025-03-09,North,Wholesale,Electronics,53692,36510.56,17181.44,492,3.7,Consumer
2025-03-10,South,Online,Home,53693,36511.24,17181.76,493,3.8,Enterprise
2025-03-11,East,Retail,Fashion,53694,36511.92,17182.08,494,3.9,SMB
2025-03-12,West,Wholesale,Office,53695,36512.6,17182.4,495,4.0,Consumer
2025-03-13,North,Online,Electronics,53696,36513.28,17182.72,496,4.1,Enterprise
2025-03-14,South,Retail,Home,53697,36513.96,17183.04,497,4.2,SMB
2025-03-15,East,Wholesale,Fashion,53698,36514.64,17183.36,498,4.3,Consumer
2025-03-16,West,Online,Office,53699,36515.32,17183.68,499,4.4,Enterprise
2025-03-17,North,Retail,Electronics,53700,36516.0,17184.0,500,4.5,SMB
2025-03-18,South,Wholesale,Home,53701,36516.68,17184.32,501,4.6,Consumer
2025-03-19,East,Online,Fashion,53702,36517.36,17184.64,502,4.7,Enterprise
2025-03-20,West,Retail,Office,53703,36518.04,17184.96,503,4.8,SMB
2025-03-21,North,Wholesale,Electronics,53704,36518.72,17185.28,504,4.9,Consumer
2025-03-22,South,Online,Home,53705,36519.4,17185.6,505,3.5,Enterprise
2025-03-23,East,Retail,Fashion,53706,36520.08,17185.92,506,3.6,SMB
2025-03-24,West,Wholesale,Office,53707,36520.76,17186.24,507,3.7,Consumer
2025-03-25,North,Online,Electronics,53708,36521.44,17186.56,508,3.8,Enterprise
2025-03-26,South,Retail,Home,53709,36522.12,17186.88,509,3.9,SMB
2025-03-27,East,Wholesale,Fashion,53710,36522.8,17187.2,510,4.0,Consumer
2025-03-28,West,Online,Office,53711,36523.48,17187.52,511,4.1,Enterprise
2025-03-01,North,Retail,Electronics,53712,36524.16,17187.84,512,4.2,SMB
2025-03-02,South,Wholesale,Home,53713,36524.84,17188.16,513,4.3,Consumer
2025-03-03,East,Online,Fashion,53714,36525.52,17188.48,514,4.4,Enterprise
2025-03-04,West,Retail,Office,53715,36526.2,17188.8,515,4.5,SMB
2025-03-05,North,Wholesale,Electronics,53716,36526.88,17189.12,516,4.6,Consumer
2025-03-06,South,Online,Home,53717,36527.56,17189.44,517,4.7,Enterprise
2025-03-07,East,Retail,Fashion,53718,36528.24,17189.76,518,4.8,SMB
2025-03-08,West,Wholesale,Office,53719,36528.92,17190.08,519,4.9,Consumer
2025-03-09,North,Online,Electronics,53720,36529.6,17190.4,520,3.5,Enterprise
2025-03-10,South,Retail,Home,53721,36530.28,17190.72,521,3.6,SMB
2025-03-11,East,Wholesale,Fashion,53722,36530.96,17191.04,522,3.7,Consumer
2025-03-12,West,Online,Office,53723,36531.64,17191.36,523,3.8,Enterprise
2025-03-13,North,Retail,Electronics,53724,36532.32,17191.68,524,3.9,SMB
2025-03-14,South,Wholesale,Home,53725,36533.0,17192.0,525,4.0,Consumer
2025-03-15,East,Online,Fashion,53726,36533.68,17192.32,526,4.1,Enterprise
2025-03-16,West,Retail,Office,53727,36534.36,17192.64,527,4.2,SMB
2025-03-17,North,Wholesale,Electronics,53728,36535.04,17192.96,528,4.3,Consumer
2025-03-18,South,Online,Home,53729,36535.72,17193.28,529,4.4,Enterprise
2025-03-19,East,Retail,Fashion,53730,36536.4,17193.6,530,4.5,SMB
2025-03-20,West,Wholesale,Office,53731,36537.08,17193.92,531,4.6,Consumer
2025-03-21,North,Online,Electronics,53732,36537.76,17194.24,532,4.7,Enterprise
2025-03-22,South,Retail,Home,53733,36538.44,17194.56,533,4.8,SMB
2025-03-23,East,Wholesale,Fashion,53734,36539.12,17194.88,534,4.9,Consumer
2025-03-24,West,Online,Office,53735,36539.8,17195.2,535,3.5,Enterprise
2025-03-25,North,Retail,Electronics,53736,36540.48,17195.52,536,3.6,SMB
2025-03-26,South,Wholesale,Home,53737,36541.16,17195.84,537,3.7,Consumer
2025-03-27,East,Online,Fashion,53738,36541.84,17196.16,538,3.8,Enterprise
2025-03-28,West,Retail,Office,53739,36542.52,17196.48,539,3.9,SMB
2025-03-01,North,Wholesale,Electronics,53740,36543.2,17196.8,540,4.0,Consumer
2025-03-02,South,Online,Home,53741,36543.88,17197.12,541,4.1,Enterprise
2025-03-03,East,Retail,Fashion,53742,36544.56,17197.44,542,4.2,SMB
2025-03-04,West,Wholesale,Office,53743,36545.24,17197.76,543,4.3,Consumer
2025-03-05,North,Online,Electronics,53744,36545.92,17198.08,544,4.4,Enterprise
2025-03-06,South,Retail,Home,53745,36546.6,17198.4,545,4.5,SMB
2025-03-07,East,Wholesale,Fashion,53746,36547.28,17198.72,546,4.6,Consumer
2025-03-08,West,Online,Office,53747,36547.96,17199.04,547,4.7,Enterprise
2025-03-09,North,Retail,Electronics,53748,36548.64,17199.36,548,4.8,SMB
2025-03-10,South,Wholesale,Home,53749,36549.32,17199.68,549,4.9,Consumer
2025-03-11,East,Online,Fashion,53750,36550.0,17200.0,550,3.5,Enterprise
2025-03-12,West,Retail,Office,53751,36550.68,17200.32,551,3.6,SMB
2025-03-13,North,Wholesale,Electronics,53752,36551.36,17200.64,552,3.7,Consumer
2025-03-14,South,Online,Home,53753,36552.04,17200.96,553,3.8,Enterprise
2025-03-15,East,Retail,Fashion,53754,36552.72,17201.28,554,3.9,SMB
2025-03-16,West,Wholesale,Office,53755,36553.4,17201.6,555,4.0,Consumer
2025-03-17,North,Online,Electronics,53756,36554.08,17201.92,556,4.1,Enterprise
2025-03-18,South,Retail,Home,53757,36554.76,17202.24,557,4.2,SMB
2025-03-19,East,Wholesale,Fashion,53758,36555.44,17202.56,558,4.3,Consumer
2025-03-20,West,Online,Office,53759,36556.12,17202.88,559,4.4,Enterprise
2025-03-21,North,Retail,Electronics,53760,36556.8,17203.2,560,4.5,SMB
2025-03-22,South,Wholesale,Home,53761,36557.48,17203.52,561,4.6,Consumer
2025-03-23,East,Online,Fashion,53762,36558.16,17203.84,562,4.7,Enterprise
2025-03-24,West,Retail,Office,53763,36558.84,17204.16,563,4.8,SMB
2025-03-25,North,Wholesale,Electronics,53764,36559.52,17204.48,564,4.9,Consumer
2025-03-26,South,Online,Home,53765,36560.2,17204.8,565,3.5,Enterprise
2025-03-27,East,Retail,Fashion,53766,36560.88,17205.12,566,3.6,SMB
2025-03-28,West,Wholesale,Office,53767,36561.56,17205.44,567,3.7,Consumer
2025-03-01,North,Online,Electronics,53768,36562.24,17205.76,568,3.8,Enterprise
2025-03-02,South,Retail,Home,53769,36562.92,17206.08,569,3.9,SMB
2025-03-03,East,Wholesale,Fashion,53770,36563.6,17206.4,570,4.0,Consumer
2025-03-04,West,Online,Office,53771,36564.28,17206.72,571,4.1,Enterprise
2025-03-05,North,Retail,Electronics,53772,36564.96,17207.04,572,4.2,SMB
2025-03-06,South,Wholesale,Home,53773,36565.64,17207.36,573,4.3,Consumer
2025-03-07,East,Online,Fashion,53774,36566.32,17207.68,574,4.4,Enterprise
2025-03-08,West,Retail,Office,53775,36567.0,17208.0,575,4.5,SMB
2025-03-09,North,Wholesale,Electronics,53776,36567.68,17208.32,576,4.6,Consumer
2025-03-10,South,Online,Home,53777,36568.36,17208.64,577,4.7,Enterprise
2025-03-11,East,Retail,Fashion,53778,36569.04,17208.96,578,4.8,SMB
2025-03-12,West,Wholesale,Office,53779,36569.72,17209.28,579,4.9,Consumer
2025-03-13,North,Online,Electronics,53780,36570.4,17209.6,580,3.5,Enterprise
2025-03-14,South,Retail,Home,53781,36571.08,17209.92,581,3.6,SMB
2025-03-15,East,Wholesale,Fashion,53782,36571.76,17210.24,582,3.7,Consumer
2025-03-16,West,Online,Office,53783,36572.44,17210.56,583,3.8,Enterprise
2025-03-17,North,Retail,Electronics,53784,36573.12,17210.88,584,3.9,SMB
2025-03-18,South,Wholesale,Home,53785,36573.8,17211.2,585,4.0,Consumer
2025-03-19,East,Online,Fashion,53786,36574.48,17211.52,586,4.1,Enterprise
2025-03-20,West,Retail,Office,53787,36575.16,17211.84,587,4.2,SMB
2025-03-21,North,Wholesale,Electronics,53788,36575.84,17212.16,588,4.3,Consumer
2025-03-22,South,Online,Home,53789,36576.52,17212.48,589,4.4,Enterprise
2025-03-23,East,Retail,Fashion,53790,36577.2,17212.8,590,4.5,SMB
2025-03-24,West,Wholesale,Office,53791,36577.88,17213.12,591,4.6,Consumer
2025-03-25,North,Online,Electronics,53792,36578.56,17213.44,592,4.7,Enterprise
2025-03-26,South,Retail,Home,53793,36579.24,17213.76,593,4.8,SMB
2025-03-27,East,Wholesale,Fashion,53794,36579.92,17214.08,594,4.9,Consumer
2025-03-28,West,Online,Office,53795,36580.6,17214.4,595,3.5,Enterprise
2025-03-01,North,Retail,Electronics,53796,36581.28,17214.72,596,3.6,SMB
2025-03-02,South,Wholesale,Home,53797,36581.96,17215.04,597,3.7,Consumer
2025-03-03,East,Online,Fashion,53798,36582.64,17215.36,598,3.8,Enterprise
2025-03-04,West,Retail,Office,53799,36583.32,17215.68,599,3.9,SMB
2025-03-05,North,Wholesale,Electronics,53800,36584.0,17216.0,600,4.0,Consumer
2025-03-06,South,Online,Home,53801,36584.68,17216.32,601,4.1,Enterprise
2025-03-07,East,Retail,Fashion,53802,36585.36,17216.64,602,4.2,SMB
2025-03-08,West,Wholesale,Office,53803,36586.04,17216.96,603,4.3,Consumer
2025-03-09,North,Online,Electronics,53804,36586.72,17217.28,604,4.4,Enterprise
2025-03-10,South,Retail,Home,53805,36587.4,17217.6,605,4.5,SMB
2025-03-11,East,Wholesale,Fashion,53806,36588.08,17217.92,606,4.6,Consumer
2025-03-12,West,Online,Office,53807,36588.76,17218.24,607,4.7,Enterprise
2025-03-13,North,Retail,Electronics,53808,36589.44,17218.56,608,4.8,SMB
2025-03-14,South,Wholesale,Home,53809,36590.12,17218.88,609,4.9,Consumer
2025-03-15,East,Online,Fashion,53810,36590.8,17219.2,610,3.5,Enterprise
2025-03-16,West,Retail,Office,53811,36591.48,17219.52,611,3.6,SMB
2025-03-17,North,Wholesale,Electronics,53812,36592.16,17219.84,612,3.7,Consumer
2025-03-18,South,Online,Home,53813,36592.84,17220.16,613,3.8,Enterprise
2025-03-19,East,Retail,Fashion,53814,36593.52,17220.48,614,3.9,SMB
2025-03-20,West,Wholesale,Office,53815,36594.2,17220.8,615,4.0,Consumer
2025-03-21,North,Online,Electronics,53816,36594.88,17221.12,616,4.1,Enterprise
2025-03-22,South,Retail,Home,53817,36595.56,17221.44,617,4.2,SMB
2025-03-23,East,Wholesale,Fashion,53818,36596.24,17221.76,618,4.3,Consumer
2025-03-24,West,Online,Office,53819,36596.92,17222.08,619,4.4,Enterprise
2025-03-25,North,Retail,Electronics,53820,36597.6,17222.4,620,4.5,SMB
2025-03-26,South,Wholesale,Home,53821,36598.28,17222.72,621,4.6,Consumer
2025-03-27,East,Online,Fashion,53822,36598.96,17223.04,622,4.7,Enterprise
2025-03-28,West,Retail,Office,53823,36599.64,17223.36,623,4.8,SMB
2025-03-01,North,Wholesale,Electronics,53824,36600.32,17223.68,624,4.9,Consumer
2025-03-02,South,Online,Home,53825,36601.0,17224.0,625,3.5,Enterprise
2025-03-03,East,Retail,Fashion,53826,36601.68,17224.32,626,3.6,SMB
2025-03-04,West,Wholesale,Office,53827,36602.36,17224.64,627,3.7,Consumer
2025-03-05,North,Online,Electronics,53828,36603.04,17224.96,628,3.8,Enterprise
2025-03-06,South,Retail,Home,53829,36603.72,17225.28,629,3.9,SMB
2025-03-07,East,Wholesale,Fashion,53830,36604.4,17225.6,630,4.0,Consumer
2025-03-08,West,Online,Office,53831,36605.08,17225.92,631,4.1,Enterprise
2025-03-09,North,Retail,Electronics,53832,36605.76,17226.24,632,4.2,SMB
2025-03-10,South,Wholesale,Home,53833,36606.44,17226.56,633,4.3,Consumer
2025-03-11,East,Online,Fashion,53834,36607.12,17226.88,634,4.4,Enterprise
2025-03-12,West,Retail,Office,53835,36607.8,17227.2,635,4.5,SMB
2025-03-13,North,Wholesale,Electronics,53836,36608.48,17227.52,636,4.6,Consumer
2025-03-14,South,Online,Home,53837,36609.16,17227.84,637,4.7,Enterprise
2025-03-15,East,Retail,Fashion,53838,36609.84,17228.16,638,4.8,SMB
2025-03-16,West,Wholesale,Office,53839,36610.52,17228.48,639,4.9,Consumer
2025-03-17,North,Online,Electronics,53840,36611.2,17228.8,640,3.5,Enterprise
2025-03-18,South,Retail,Home,53841,36611.88,17229.12,641,3.6,SMB
2025-03-19,East,Wholesale,Fashion,53842,36612.56,17229.44,642,3.7,Consumer
2025-03-20,West,Online,Office,53843,36613.24,17229.76,643,3.8,Enterprise
2025-03-21,North,Retail,Electronics,53844,36613.92,17230.08,644,3.9,SMB
2025-03-22,South,Wholesale,Home,53845,36614.6,17230.4,645,4.0,Consumer
2025-03-23,East,Online,Fashion,53846,36615.28,17230.72,646,4.1,Enterprise
2025-03-24,West,Retail,Office,53847,36615.96,17231.04,647,4.2,SMB
2025-03-25,North,Wholesale,Electronics,53848,36616.64,17231.36,648,4.3,Consumer
2025-03-26,South,Online,Home,53849,36617.32,17231.68,649,4.4,Enterprise
2025-03-27,East,Retail,Fashion,53850,36618.0,17232.0,650,4.5,SMB
2025-03-28,West,Wholesale,Office,53851,36618.68,17232.32,651,4.6,Consumer
2025-03-01,North,Online,Electronics,53852,36619.36,17232.64,652,4.7,Enterprise
2025-03-02,South,Retail,Home,53853,36620.04,17232.96,653,4.8,SMB
2025-03-03,East,Wholesale,Fashion,53854,36620.72,17233.28,654,4.9,Consumer
2025-03-04,West,Online,Office,53855,36621.4,17233.6,655,3.5,Enterprise
2025-03-05,North,Retail,Electronics,53856,36622.08,17233.92,656,3.6,SMB
2025-03-06,South,Wholesale,Home,53857,36622.76,17234.24,657,3.7,Consumer
2025-03-07,East,Online,Fashion,53858,36623.44,17234.56,658,3.8,Enterprise
2025-03-08,West,Retail,Office,53859,36624.12,17234.88,659,3.9,SMB
2025-03-09,North,Wholesale,Electronics,53860,36624.8,17235.2,660,4.0,Consumer
2025-03-10,South,Online,Home,53861,36625.48,17235.52,661,4.1,Enterprise
2025-03-11,East,Retail,Fashion,53862,36626.16,17235.84,662,4.2,SMB
2025-03-12,West,Wholesale,Office,53863,36626.84,17236.16,663,4.3,Consumer
2025-03-13,North,Online,Electronics,53864,36627.52,17236.48,664,4.4,Enterprise
2025-03-14,South,Retail,Home,53865,36628.2,17236.8,665,4.5,SMB
2025-03-15,East,Wholesale,Fashion,53866,36628.88,17237.12,666,4.6,Consumer
2025-03-16,West,Online,Office,53867,36629.56,17237.44,667,4.7,Enterprise
2025-03-17,North,Retail,Electronics,53868,36630.24,17237.76,668,4.8,SMB
2025-03-18,South,Wholesale,Home,53869,36630.92,17238.08,669,4.9,Consumer
2025-03-19,East,Online,Fashion,53870,36631.6,17238.4,670,3.5,Enterprise
2025-03-20,West,Retail,Office,53871,36632.28,17238.72,671,3.6,SMB
2025-03-21,North,Wholesale,Electronics,53872,36632.96,17239.04,672,3.7,Consumer
2025-03-22,South,Online,Home,53873,36633.64,17239.36,673,3.8,Enterprise
2025-03-23,East,Retail,Fashion,53874,36634.32,17239.68,674,3.9,SMB
2025-03-24,West,Wholesale,Office,53875,36635.0,17240.0,675,4.0,Consumer
2025-03-25,North,Online,Electronics,53876,36635.68,17240.32,676,4.1,Enterprise
2025-03-26,South,Retail,Home,53877,36636.36,17240.64,677,4.2,SMB
2025-03-27,East,Wholesale,Fashion,53878,36637.04,17240.96,678,4.3,Consumer
2025-03-28,West,Online,Office,53879,36637.72,17241.28,679,4.4,Enterprise
2025-03-01,North,Retail,Electronics,53880,36638.4,17241.6,680,4.5,SMB
2025-03-02,South,Wholesale,Home,53881,36639.08,17241.92,681,4.6,Consumer
2025-03-03,East,Online,Fashion,53882,36639.76,17242.24,682,4.7,Enterprise
2025-03-04,West,Retail,Office,53883,36640.44,17242.56,683,4.8,SMB
2025-03-05,North,Wholesale,Electronics,53884,36641.12,17242.88,684,4.9,Consumer
2025-03-06,South,Online,Home,53885,36641.8,17243.2,685,3.5,Enterprise
2025-03-07,East,Retail,Fashion,53886,36642.48,17243.52,686,3.6,SMB
2025-03-08,West,Wholesale,Office,53887,36643.16,17243.84,687,3.7,Consumer
2025-03-09,North,Online,Electronics,53888,36643.84,17244.16,688,3.8,Enterprise
2025-03-10,South,Retail,Home,53889,36644.52,17244.48,689,3.9,SMB
2025-03-11,East,Wholesale,Fashion,53890,36645.2,17244.8,690,4.0,Consumer
2025-03-12,West,Online,Office,53891,36645.88,17245.12,691,4.1,Enterprise
2025-03-13,North,Retail,Electronics,53892,36646.56,17245.44,692,4.2,SMB
2025-03-14,South,Wholesale,Home,53893,36647.24,17245.76,693,4.3,Consumer
2025-03-15,East,Online,Fashion,53894,36647.92,17246.08,694,4.4,Enterprise
2025-03-16,West,Retail,Office,53895,36648.6,17246.4,695,4.5,SMB
2025-03-17,North,Wholesale,Electronics,53896,36649.28,17246.72,696,4.6,Consumer
2025-03-18,South,Online,Home,53897,36649.96,17247.04,697,4.7,Enterprise
2025-03-19,East,Retail,Fashion,53898,36650.64,17247.36,698,4.8,SMB
2025-03-20,West,Wholesale,Office,53899,36651.32,17247.68,699,4.9,Consumer
2025-03-21,North,Online,Electronics,53900,36652.0,17248.0,700,3.5,Enterprise
2025-03-22,South,Retail,Home,53901,36652.68,17248.32,701,3.6,SMB
2025-03-23,East,Wholesale,Fashion,53902,36653.36,17248.64,702,3.7,Consumer
2025-03-24,West,Online,Office,53903,36654.04,17248.96,703,3.8,Enterprise
2025-03-25,North,Retail,Electronics,53904,36654.72,17249.28,704,3.9,SMB
2025-03-26,South,Wholesale,Home,53905,36655.4,17249.6,705,4.0,Consumer
2025-03-27,East,Online,Fashion,53906,36656.08,17249.92,706,4.1,Enterprise
2025-03-28,West,Retail,Office,53907,36656.76,17250.24,707,4.2,SMB
2025-03-01,North,Wholesale,Electronics,53908,36657.44,17250.56,708,4.3,Consumer
2025-03-02,South,Online,Home,53909,36658.12,17250.88,709,4.4,Enterprise
2025-03-03,East,Retail,Fashion,53910,36658.8,17251.2,710,4.5,SMB
2025-03-04,West,Wholesale,Office,53911,36659.48,17251.52,711,4.6,Consumer
2025-03-05,North,Online,Electronics,53912,36660.16,17251.84,712,4.7,Enterprise
2025-03-06,South,Retail,Home,53913,36660.84,17252.16,713,4.8,SMB
2025-03-07,East,Wholesale,Fashion,53914,36661.52,17252.48,714,4.9,Consumer
2025-03-08,West,Online,Office,53915,36662.2,17252.8,715,3.5,Enterprise
2025-03-09,North,Retail,Electronics,53916,36662.88,17253.12,716,3.6,SMB
2025-03-10,South,Wholesale,Home,53917,36663.56,17253.44,717,3.7,Consumer
2025-03-11,East,Online,Fashion,53918,36664.24,17253.76,718,3.8,Enterprise
2025-03-12,West,Retail,Office,53919,36664.92,17254.08,719,3.9,SMB
2025-03-13,North,Wholesale,Electronics,53920,36665.6,17254.4,720,4.0,Consumer
2025-03-14,South,Online,Home,53921,36666.28,17254.72,721,4.1,Enterprise
2025-03-15,East,Retail,Fashion,53922,36666.96,17255.04,722,4.2,SMB
2025-03-16,West,Wholesale,Office,53923,36667.64,17255.36,723,4.3,Consumer
2025-03-17,North,Online,Electronics,53924,36668.32,17255.68,724,4.4,Enterprise
2025-03-18,South,Retail,Home,53925,36669.0,17256.0,725,4.5,SMB
2025-03-19,East,Wholesale,Fashion,53926,36669.68,17256.32,726,4.6,Consumer
2025-03-20,West,Online,Office,53927,36670.36,17256.64,727,4.7,Enterprise
2025-03-21,North,Retail,Electronics,53928,36671.04,17256.96,728,4.8,SMB
2025-03-22,South,Wholesale,Home,53929,36671.72,17257.28,729,4.9,Consumer
2025-03-23,East,Online,Fashion,53930,36672.4,17257.6,730,3.5,Enterprise
2025-03-24,West,Retail,Office,53931,36673.08,17257.92,731,3.6,SMB
2025-03-25,North,Wholesale,Electronics,53932,36673.76,17258.24,732,3.7,Consumer
2025-03-26,South,Online,Home,53933,36674.44,17258.56,733,3.8,Enterprise
2025-03-27,East,Retail,Fashion,53934,36675.12,17258.88,734,3.9,SMB
2025-03-28,West,Wholesale,Office,53935,36675.8,17259.2,735,4.0,Consumer
2025-03-01,North,Online,Electronics,53936,36676.48,17259.52,736,4.1,Enterprise
2025-03-02,South,Retail,Home,53937,36677.16,17259.84,737,4.2,SMB
2025-03-03,East,Wholesale,Fashion,53938,36677.84,17260.16,738,4.3,Consumer
2025-03-04,West,Online,Office,53939,36678.52,17260.48,739,4.4,Enterprise
2025-03-05,North,Retail,Electronics,53940,36679.2,17260.8,740,4.5,SMB
2025-03-06,South,Wholesale,Home,53941,36679.88,17261.12,741,4.6,Consumer
2025-03-07,East,Online,Fashion,53942,36680.56,17261.44,742,4.7,Enterprise
2025-03-08,West,Retail,Office,53943,36681.24,17261.76,743,4.8,SMB
2025-03-09,North,Wholesale,Electronics,53944,36681.92,17262.08,744,4.9,Consumer
2025-03-10,South,Online,Home,53945,36682.6,17262.4,745,3.5,Enterprise
2025-03-11,East,Retail,Fashion,53946,36683.28,17262.72,746,3.6,SMB
2025-03-12,West,Wholesale,Office,53947,36683.96,17263.04,747,3.7,Consumer
2025-03-13,North,Online,Electronics,53948,36684.64,17263.36,748,3.8,Enterprise
2025-03-14,South,Retail,Home,53949,36685.32,17263.68,749,3.9,SMB
2025-03-15,East,Wholesale,Fashion,53950,36686.0,17264.0,750,4.0,Consumer
2025-03-16,West,Online,Office,53951,36686.68,17264.32,751,4.1,Enterprise
2025-03-17,North,Retail,Electronics,53952,36687.36,17264.64,752,4.2,SMB
2025-03-18,South,Wholesale,Home,53953,36688.04,17264.96,753,4.3,Consumer
2025-03-19,East,Online,Fashion,53954,36688.72,17265.28,754,4.4,Enterprise
2025-03-20,West,Retail,Office,53955,36689.4,17265.6,755,4.5,SMB
2025-03-21,North,Wholesale,Electronics,53956,36690.08,17265.92,756,4.6,Consumer
2025-03-22,South,Online,Home,53957,36690.76,17266.24,757,4.7,Enterprise
